health_region_code,legacy_reconstructed,canonical,diagnostic_80_plus,absolute_difference
41017,7.274454464280142,7.274454464280142,7.384016214268228,0.1095617499880861
41018,8.96830499665741,8.96830499665741,9.125096930486452,0.15679193382904089
41019,11.876808723681313,11.876808723681313,11.907557843184865,0.03074911950355208
41020,10.962641476832644,10.962641476832646,11.253657012933044,0.29101553610039765
41021,10.074711785170253,10.074711785170251,10.30036675322814,0.22565496805788854
41022,10.2892573621371,10.2892573621371,10.609964658549638,0.3207072964125377
42001,18.483114397038847,18.48311439703885,19.04600897488002,0.5628945778411705
42002,13.428422482159336,13.428422482159336,13.66756109769203,0.23913861553269378
42003,12.064355647426249,12.064355647426249,12.230905729035788,0.16655008160953955
42004,14.47376510003828,14.47376510003828,14.68122161565603,0.20745651561774991
42005,8.243802402028688,8.243802402028688,8.302689471897443,0.05888706986875469
42006,10.398562624114817,10.398562624114817,10.641772439549309,0.24320981543449172
42007,8.442557824989327,8.442557824989327,8.556032361672333,0.11347453668300567
42008,12.497564600650374,12.497564600650376,12.59230513101267,0.09474053036229435
42009,13.95411724696286,13.95411724696286,14.174168081647855,0.22005083468499542
42010,17.193006826300977,17.193006826300977,17.247250634781114,0.054243808480137545
42011,7.498853077213122,7.498853077213123,7.607411757427837,0.10855868021471338
42012,10.703635979637841,10.70363597963784,10.91839562448514,0.21475964484729992
42013,11.233578640813933,11.233578640813931,11.415490752667768,0.18191211185383693
42014,12.634691564548135,12.634691564548136,12.68006813710458,0.04537657255644412
42015,10.064209685435774,10.064209685435774,10.154609576949476,0.09039989151370165
42016,11.341209760207306,11.341209760207304,11.504928708208993,0.16371894800168896
42017,9.023782922410403,9.0237829224104,9.164776595309933,0.14099367289953335
43001,13.647728292759904,13.647728292759904,13.866111436672433,0.21838314391252922
43002,12.921669210815919,12.92166921081592,13.631053716394065,0.7093845055781447
43003,9.746658946612664,9.746658946612664,10.02218160990713,0.27552266329446695
43004,12.836462755707107,12.836462755707108,13.04616640556079,0.20970364985368128
43005,9.636893342220999,9.636893342221,9.742856210486647,0.10596286826564594
43006,13.861124479966074,13.861124479966076,13.861124479966074,1.7763568394002505e-15
43007,10.394489337223348,10.394489337223348,10.621396992542731,0.2269076553193834
43008,10.292757172748843,10.29275717274884,10.443228792154288,0.15047161940544918
43009,11.601950511495934,11.601950511495934,11.832141219109024,0.23019070761309024
43010,8.702376645130826,8.702376645130828,8.794988381310173,0.09261173617934482
43011,17.131480139994935,17.131480139994935,17.392530804566118,0.261050664571183
43012,17.59975234985696,17.599752349856963,18.18239710283151,0.5826447529745451
43013,16.06594336084125,16.06594336084125,16.509740354273116,0.4437969934318673
43014,13.146702374962317,13.146702374962318,13.611554607664287,0.4648522327019684
43015,20.74709678890865,20.74709678890865,21.03106424605374,0.2839674571450921
43016,12.012897678103082,12.012897678103084,12.336946770241232,0.32404909213814825
43017,12.671416668258514,12.671416668258514,13.074007673739684,0.4025910054811703
43018,17.507193902647575,17.507193902647575,17.66058023210241,0.1533863294548361
43019,19.030762552640414,19.030762552640414,19.34963456590073,0.31887201326031445
